Trigger Time	Type	Sigma	Duration [s]	Max Count
1195917221	Undefined	20.3558	>100	6170
1195919691	Undefined	6.4088	20	6076
1195925142	Undefined	6.0401	10	6112
1195930471	Undefined	9.2231		6070
1196042741	Possible GRB	9.9751	0.7	7552
1196042743	Possible GRB	21.4209	0.7	7552
1196078020	Short Spike	9.3997	0.15	6302
1196391780	Short Spike	7.2233	0.1	6444
1196445860	Short Spike	9.3092	0.1	6538
1196473113	Short Spike	6.6042	0.2	6398
1196654730	Short Spike	6.0906	0.15	6638
1196906697	Short Spike	7.4276	0.15	6512
1196917430	Possible GRB	9.0974	0.3	8726
1197195594	Possible GRB	9.7868		6488
1197195595	Possible GRB	9.6687	5	6488
1197392777	Undefined	6.3552		6268
1197395384	Short Spike	8.9497	0.1	6412
1197427809	Undefined	6.0870		6248
1197428864	Undefined	9.2475		6242
1197445575	Possible GRB	7.1344	1.0	11642
1197466523	Short Spike	12.0279	0.1	6774
1197480213	Short Spike	10.2584	0.15	6444
1197504156	Undefined	6.1384		6116
1197509886	Undefined	9.2070		6394
1197510188	Undefined	6.4047		6344
1197511305	Undefined	9.0803		6366
1197698618	Short Spike	9.1215	0.2	7914
1197698619	Short Spike	23.8270	0.2	7914
1197720659	Short Spike	9.3929	0.15	6456
1197871181	Radiation Belt	6.1463		6338
1197871944	Radiation Belt	6.1470		6418
1197892198	Short Spike	11.9075		6564
1197905208	Short Spike	7.9740		6330
1197910996	Possible GRB	6.0880	20	6380
1197964719	Short Spike	6.1682		6250
1197965178	Solar Activity	6.0653		6092
1197965604	Solar Activity	9.1128		6252
1197978670	Solar Activity	9.0036		6560
1197996599	Solar Activity	6.1649		6202
1197998243	Solar Activity	6.2070		6134
1198011296	Solar Activity	6.8190		6166
1198013511	Solar Activity	11.0502		6200
1198013782	Solar Activity	9.1947		6188
1198014098	Short Spike	6.0683	0.15	6302
1198014522	Undefined	6.1999		6104
1198015004	Solar Activity	6.1656		6108
1198016247	Solar Activity	6.1226		6260
1198018928	Solar Activity	6.3615		6184
1198018939	Solar Activity	9.2844		6184
1198018942	Solar Activity	20.5173		6184
1198019256	Solar Activity	9.0452		6188
1198019258	Solar Activity	9.3839		6188
1198019447	Solar Activity	6.5832		6492
1198021828	Solar Activity	12.4352		6164
1198022324	Solar Activity	9.3362		6246
1198025081	Solar Activity	6.0141		6216
1198025649	Solar Activity	9.2557		6178
1198027582	Solar Activity	9.0715		6134
1198027693	Solar Activity	9.4401		6226
1198028121	Solar Activity	11.5250		6284
1198125034	Short Spike	8.3818	0.15	6244
1198137796	Solar Activity	9.1216		6892
1198137797	Solar Activity	9.1678		6892
1198140556	Short Spike	6.0483		6166
1198163292	Undefined	6.0513		6108
1198164108	Solar Activity	9.0925		6490
1198164115	Solar Activity	13.0305		6490
1198164363	Solar Activity	11.1792		6272
1198166760	Solar Activity	9.0759		6164
1198215302	Short Spike	6.2098		6196
1198242547	Possible GRB	10.3923	0.2	7394
1198248490	Solar Activity	9.0154		6796
1198248814		6.7011		6362
1198248825		14.1636		6362
1198248921		9.3919		6560
1198249293		6.1960		6242
1198249799		6.1155		6130
1198250331	Solar Activity	6.9641		6192
1198256394		9.0773		6154
1198257123	Solar Activity	9.3801		6290
1198257258	Solar Activity	6.5350		6434
1198257801	Solar Activity	9.2101		6732
1198257807	Solar Activity	9.6569		6732
1198259076	Solar Activity	6.2941		6300
1198259091	Solar Activity	9.7178		6300
1198262452	Short Spike	6.1056		6294
1198263479	Undefined	6.7865		6278
1198282549	Solar Activity	6.0564		6166
1198282878	Solar Activity	9.1703		6210
1198284106	Solar Activity	6.2803		6356
1198284400	Solar Activity	9.3982		6268
1198284401	Solar Activity	9.7455		6268
1198284772	Solar Activity	9.5276		6144
1198284958	Solar Activity	9.1276		6184
1198284960	Solar Activity	9.0107		6184
1198285716	Solar Activity	6.0998		6262
1198285831	Solar Activity	6.3908		6556
1198285856	Solar Activity	11.0470		6556
1198286063	Solar Activity	9.0806		6536
1198286075	Solar Activity	17.7644		6536
1198286421	Solar Activity	9.3213		6164
1198286605	Solar Activity	6.2113		6228
1198287157	Solar Activity	10.7563		6588
1198287594	Solar Activity	9.1304		6730
1198287785	Solar Activity	9.0462		6762
1198287789	Solar Activity	9.4153		6762
1198544554	Short Spike	7.6731	0.25	6470
1198727909	Undefined	9.4451		6280
1198769437	Short Spike	7.2263	0.2	6916
1198786425	Confirmed GRB	9.9751		7124
1198786427	Possible GRB	12.3395	2	7124
1199005809	Short Spike	6.4906	0.05	6650
1199195996	Possible GRB	6.3911	0.5	6514
1199200784	Short Spike	9.7984	0.15	6566
1199237798	Possible GRB	6.5038	0.5	6472
1199541476	Short Spike	6.3891	0.15	6352
1199574147	Solar Activity	6.0226		6442
1199574603	Solar Activity	9.0716		6474
1199574607	Solar Activity	9.0750		6474
1199575328	Solar Activity	9.4974		6944
1199575330	Solar Activity	16.6400		6944
1199579208	Solar Activity	9.4344		6474
1199579894	Solar Activity	9.3618		6582
1199580029	Solar Activity	8.1980		6646
1199692224	Short Spike	9.5711	0.1	6416
1199710348	Short Spike	9.1262	0.5	6244
1199727388	Short Spike	9.2220	0.2	6332
1199751493	Short Spike	8.2407	0.25	6240
1199781164	Undefined	9.0255	60	6316
1199788687	Short Spike	6.1475	0.1	6052
1199827226	Short Spike	12.2906	0.2	6302
1199832056	Undefined	6.0739		5976
1199834437	Undefined	6.2230		5958
1199834824	Undefined	9.5188	90	6266
1199834828	Undefined	9.3940	90	6266
1200007324	Short Spike	12.7688	0.1	6398
1200252270	Short Spike	14.7435	0.1	5864
1200252270	Short Spike	9.1578	0.2	5864
1200276633	Short Spike	8.0866	0.15	5196
1200326973	Undefined	6.3490	100	5960
1200335600	Short Spike	6.0626		6234
1200341228	Short Spike	6.0938	0.1	5428
1200351435	Radiation Belt	9.2639		5156
1200461380	Short Spike	6.4885	0.15	5370
1200604127	Short Spike	7.4415	0.2	5120
1200747531	Undefined	6.1566		5126
1200804186	Undefined	6.0553		5178
1200850110	Confirmed GRB	-1.0000	20	-1
1200950995	Confirmed GRB	-1.0000	0.7	-1
1200995033	Undefined	9.0515		6126
1200995034	Undefined	9.1213		6126
1200995461	Undefined	10.7093		9534
1200995463	Undefined	17.9186		9534
1200995629	Undefined	12.8534		6058
1200996048	Undefined	10.7978		9954
1200996050	Undefined	14.9952		9954
1200996221	Undefined	13.8055		6102
1200996636	Undefined	9.7721		9774
1200996638	Undefined	12.7978		9774
1200996798	Undefined	13.6669		6100
1200997223	Undefined	10.3554		9870
1200997225	Undefined	14.5320		9870
1200997390	Undefined	11.8714		6116
1200997812	Undefined	11.3976		9830
1200997814	Undefined	15.0182		9830
1200997981	Undefined	11.5331		6080
1200998401	Undefined	12.4867		9970
1200998403	Undefined	19.3963		9970
1200998573	Undefined	14.7662		6122
1200998988	Undefined	10.3724		9882
1200998990	Undefined	13.9228		9882
1200999149	Undefined	15.4218		6212
1200999577	Undefined	12.4146		9846
1200999578	Undefined	13.8355		9846
1200999742	Undefined	12.8337		6122
1201000164	Undefined	10.1420		9670
1201000166	Undefined	15.4796		9670
1201000333	Undefined	14.0939		6076
1201000752	Undefined	11.3549		9934
1201000754	Undefined	18.6667		9934
1201000925	Undefined	15.8970		6100
1201001340	Undefined	12.2877		9790
1201001342	Undefined	12.7896		9790
1201001501	Undefined	15.7698		6088
1201001927	Undefined	11.6234		10014
1201001929	Undefined	13.5616		10014
1201002093	Undefined	12.0184		6148
1201002516	Undefined	11.0597		9790
1201002518	Undefined	13.8649		9790
1201002685	Undefined	13.0703		6144
1201003104	Undefined	16.7553		9778
1201003262	Undefined	12.9004		6098
1201003692	Undefined	10.3813		9786
1201003694	Undefined	13.7490		9786
1201003854	Undefined	16.1059		6098
1201004281	Undefined	12.3010		9822
1201004282	Undefined	16.0028		9822
1201004446	Undefined	12.0245		6166
1201004868	Undefined	12.3974		9878
1201004870	Undefined	15.3072		9878
1201005038	Undefined	13.8751		6166
1201005455	Undefined	10.1063		9890
1201005457	Undefined	16.6512		9890
1201005629	Undefined	15.0582		6142
1201006044	Undefined	10.9294		9722
1201006046	Undefined	15.7130		9722
1201006206	Undefined	16.0372		6170
1201006631	Undefined	9.9770		9902
1201006632	Undefined	15.3847		9902
1201006798	Undefined	13.7628		6104
1201007220	Undefined	11.7528		9686
1201007222	Undefined	13.4499		9686
1201007390	Undefined	12.7401		6094
1201007807	Undefined	11.8887		9830
1201007809	Undefined	14.7045		9830
1201007981	Undefined	14.2614		6132
1201008396	Undefined	9.5997		10042
1201008398	Undefined	12.9226		10042
1201008558	Undefined	14.7283		6084
1201008985	Undefined	11.8389		9766
1201008986	Undefined	13.9574		9766
1201009150	Undefined	12.3546		6110
1201009572	Undefined	10.8843		9742
1201009574	Undefined	13.0833		9742
1201009741	Undefined	14.0693		6078
1201010164	Undefined	12.0484		9794
1201010166	Undefined	15.7146		9794
1201010333	Undefined	13.5146		6130
1201010750	Undefined	10.7624		9834
1201010752	Undefined	15.5096		9834
1201010910	Undefined	12.7177		6150
1201011340	Undefined	9.3489		9762
1201011342	Undefined	15.4399		9762
1201011502	Undefined	13.2086		6188
1201011929	Undefined	13.6372		9718
1201011930	Undefined	15.1394		9718
1201012120		55.9108		6304
1201012150		207.7520		6304
1201012804	Undefined	9.8958		9966
1201012806	Undefined	17.0424		9966
1201012973	Undefined	12.6498		6236
1201013396	Undefined	11.5656		9810
1201013398	Undefined	13.6883		9810
1201013565	Undefined	14.2765		6118
1201013983	Undefined	9.0981		9858
1201013985	Undefined	14.0103		9858
1201014157	Undefined	14.8464		6138
1201014573	Undefined	9.1056		9966
1201014575	Undefined	13.5896		9966
1201014734	Undefined	15.1087		6144
1201015164	Undefined	10.9219		9982
1201015166	Undefined	13.4558		9982
1201015326	Undefined	14.8340		6070
1201015751	Undefined	9.7613		9786
1201015753	Undefined	13.4035		9786
1201015918	Undefined	12.9576		6106
1201016932	Undefined	10.2578		9714
1201016934	Undefined	16.6161		9714
1201017101	Undefined	13.7596		6126
1201018270	Undefined	14.1751		6230
1201018700	Undefined	10.5804		9798
1201018702	Undefined	13.8735		9798
1201018862	Undefined	11.8482		6240
1201019285	Undefined	13.0820		9642
1201019287	Undefined	11.3026		9642
1201019454	Undefined	14.5248		6092
1201019876	Undefined	11.0366		10070
1201019878	Undefined	15.2818		10070
1201020046	Undefined	14.1062		6176
1201020462	Undefined	12.7991		9754
1201020464	Undefined	17.0948		9754
1201020622	Undefined	13.1078		6088
1201021052	Undefined	11.1004		9894
1201021054	Undefined	17.0813		9894
1201021214	Undefined	12.5051		6144
1201021639	Undefined	9.4003		9786
1201021640	Undefined	14.4903		9786
1201021805	Undefined	11.9456		6128
1201022228	Undefined	12.3820		9966
1201022230	Undefined	16.8011		9966
1201022397	Undefined	13.3287		6120
1201022812	Undefined	12.9478		10046
1201022814	Undefined	13.7921		10046
1201022974	Undefined	16.1445		6140
1201023400	Undefined	9.4910		9714
1201023402	Undefined	16.5250		9714
1201023566	Undefined	11.3686		6120
1201023989	Undefined	10.1371		9978
1201023990	Undefined	12.3306		9978
1201024157	Undefined	14.4022		6134
1201024575	Undefined	11.1914		9726
1201024577	Undefined	16.1602		9726
1201024749	Undefined	15.6255		6108
1201026492	Undefined	11.6972		9798
1201026494	Undefined	14.3759		9798
1201026654	Undefined	15.3707		6208
1201026764	Confirmed GRB	-1.0000	150	-1
1201026863	Possible GRB	10.0297	5	6492
1201027079	Undefined	12.0297		9834
1201027081	Undefined	13.8864		9834
1201027246	Undefined	14.0929		6392
1201027668	Undefined	10.8300		10054
1201027670	Undefined	17.8944		10054
1201027837	Undefined	14.8033		6132
1201028257	Undefined	11.5983		9670
1201028259	Undefined	14.9984		9670
1201028429	Undefined	15.1109		6092
1201028844	Undefined	10.4073		9834
1201028845	Undefined	14.8013		9834
1201029005	Undefined	13.7603		6124
1201029433	Undefined	11.4916		9810
1201029435	Undefined	14.6080		9810
1201029598	Undefined	12.6182		6194
1201030021	Undefined	9.9858		9694
1201030022	Undefined	17.0430		9694
1201030190	Undefined	12.1038		6092
1201030606	Undefined	10.5230		9710
1201030608	Undefined	17.1612		9710
1201030767	Undefined	12.9122		6348
1201031318	Undefined	9.2253		9946
1201031319	Undefined	18.3640		9946
1201031485	Undefined	12.8633		6096
1201031905	Undefined	11.3010		9842
1201031907	Undefined	15.9735		9842
1201032077	Undefined	13.3260		6134
1201032492	Undefined	9.5628		9738
1201032494	Undefined	15.0573		9738
1201032654	Undefined	14.9484		6144
1201033081	Undefined	12.5114		9802
1201033083	Undefined	15.4878		9802
1201033245	Undefined	13.8593		6142
1201033668	Undefined	12.8465		9854
1201033670	Undefined	13.5747		9854
1201033837	Undefined	11.9671		6204
1201034256	Undefined	11.5393		9914
1201034258	Undefined	14.4045		9914
1201034429	Undefined	17.0938		6122
1201034844	Undefined	11.8321		9986
1201034846	Undefined	17.5197		9986
1201035006	Undefined	16.1449		6108
1201035432	Undefined	11.8217		9758
1201035434	Undefined	14.6916		9758
1201035598	Undefined	13.0370		6382
1201036022	Undefined	14.6856		9746
1201036189	Undefined	13.5935		6170
1201036607	Undefined	11.0236		9798
1201036609	Undefined	14.3779		9798
1201036781	Undefined	13.6920		6118
1201037196	Undefined	10.7392		9774
1201037198	Undefined	15.5765		9774
1201037358	Undefined	14.6257		6140
1201037785	Undefined	10.0834		9818
1201037786	Undefined	15.3500		9818
1201037950	Undefined	13.2977		6124
1201038372	Undefined	10.1914		9782
1201038374	Undefined	16.0937		9782
1201038542	Undefined	14.1362		6174
1201038958	Undefined	12.6383		9610
1201038960	Undefined	15.7029		9610
1201039119	Undefined	12.3447		6156
1201039548	Undefined	10.1001		9690
1201039550	Undefined	14.2382		9690
1201039709	Undefined	12.5351		6136
1201040133	Undefined	11.6318		10062
1201040135	Undefined	17.2228		10062
1201040301	Undefined	12.8431		6088
1201040719	Undefined	12.4009		9698
1201040721	Undefined	17.6540		9698
1201040893	Undefined	16.3217		6124
1201041308	Undefined	9.3389		9858
1201041310	Undefined	12.2675		9858
1201041470	Undefined	15.3037		6366
1201041895	Undefined	9.1980		10794
1201041897	Undefined	16.2629		10794
1201042062	Undefined	13.8873		6146
1201042485	Undefined	9.8955		9822
1201042487	Undefined	17.6914		9822
1201042653	Undefined	12.8624		6174
1201043076	Undefined	12.5733		9754
1201043078	Undefined	16.5324		9754
1201043245	Undefined	14.2902		6134
1201043664	Undefined	11.2244		10074
1201043666	Undefined	15.2975		10074
1201043838	Undefined	13.5380		6196
1201044254	Undefined	9.5860		9798
1201044256	Undefined	15.3203		9798
1201044414	Undefined	13.3593		6094
1201044844	Undefined	9.3833		9618
1201044846	Undefined	17.8613		9618
1201045006	Undefined	14.8825		6126
1201045433	Undefined	9.6129		9922
1201045434	Undefined	12.4529		9922
1201045597	Undefined	12.4018		6174
1201046020	Undefined	10.6311		9746
1201046022	Undefined	12.9262		9746
1201046189	Undefined	13.9072		6106
1201046608	Undefined	10.3785		9742
1201046610	Undefined	16.7501		9742
1201046781	Undefined	14.5170		6164
1201047196	Undefined	10.0191		9802
1201047198	Undefined	13.9520		9802
1201047358	Undefined	12.8240		6204
1201047782	Undefined	9.4853		9786
1201047784	Undefined	16.4878		9786
1201047949	Undefined	12.5419		6150
1201048372	Undefined	9.2755		9810
1201048374	Undefined	14.5873		9810
1201048541	Undefined	12.0023		6368
1201048957	Undefined	9.0654		9634
1201048959	Undefined	13.4416		9634
1201049118	Undefined	16.5169		6114
1201049548	Undefined	11.1123		9842
1201049550	Undefined	13.3674		9842
1201049710	Undefined	16.6810		6220
1201050130	Undefined	6.8945		9754
1201050302	Undefined	12.0168		6164
1201050721	Undefined	11.0072		9782
1201050723	Undefined	14.9599		9782
1201050893	Undefined	13.1664		6132
1201051308	Undefined	10.2358		9814
1201051310	Undefined	13.2722		9814
1201051470	Undefined	15.5416		6158
1201051897	Undefined	11.3692		9906
1201051898	Undefined	13.9586		9906
1201052061	Undefined	11.4830		6288
1201052484	Undefined	11.0745		9786
1201052486	Undefined	14.5726		9786
1201052653	Undefined	14.1529		6140
1201053069	Undefined	11.3930		9822
1201053071	Undefined	17.7632		9822
1201053230	Undefined	15.5140		6138
1201053660	Undefined	9.9929		9754
1201053662	Undefined	14.4618		9754
1201053822	Undefined	14.6599		6164
1201054244	Undefined	10.8377		9766
1201054245	Undefined	14.2913		9766
1201054414	Undefined	14.3567		6094
1201054832	Undefined	10.7401		9950
1201054834	Undefined	15.9626		9950
1201055005	Undefined	15.0720		6146
1201055420	Undefined	11.1606		9694
1201055422	Undefined	15.3064		9694
1201055582	Undefined	16.3925		6240
1201058991	Undefined	10.8129		9838
1201058993	Undefined	18.6340		9838
1201059165	Undefined	14.0115		6156
1201059580	Undefined	11.8294		9830
1201059581	Undefined	14.0641		9830
1201059742	Undefined	14.7221		6198
1201060165	Undefined	9.2488		9714
1201060167	Undefined	15.6400		9714
1201060333	Undefined	13.3514		6146
1201060752	Undefined	9.8682		9942
1201060754	Undefined	13.9558		9942
1201060925	Undefined	14.8172		6192
1201061340	Undefined	9.7450		9758
1201061342	Undefined	12.0459		9758
1201061502	Undefined	15.3221		6166
1201061925	Undefined	9.0403		9902
1201061927	Undefined	16.7858		9902
1201062093	Undefined	11.9432		8518
1201062117	Confirmed GRB	-1.0000	1	-1
1201062512	Undefined	9.9352		10002
1201062514	Undefined	15.3415		10002
1201062685	Undefined	14.3057		6116
1201063101	Undefined	10.0303		9962
1201063102	Undefined	13.3650		9962
1201063262	Undefined	15.6153		6326
1201063687	Undefined	14.0662		9838
1201063689	Undefined	13.0903		9838
1201063853	Undefined	12.0626		6286
1201064276	Undefined	9.2382		9862
1201064278	Undefined	15.5713		9862
1201064445	Undefined	13.4244		6124
1201064861	Undefined	11.6086		9806
1201064863	Undefined	15.2234		9806
1201065022	Undefined	14.0518		6152
1201065452	Undefined	11.1642		9958
1201065454	Undefined	16.8794		9958
1201065614	Undefined	11.5688		6158
1201066041	Undefined	10.7122		9758
1201066042	Undefined	15.2743		9758
1201066206	Undefined	11.7834		6132
1201066628	Undefined	10.3086		9758
1201066630	Undefined	17.2078		9758
1201066797	Undefined	12.9973		6146
1201067214	Undefined	9.9974		9774
1201067216	Undefined	14.2290		9774
1201067374	Undefined	16.3038		6124
1201067805	Undefined	12.7568		9930
1201067807	Undefined	16.2932		9930
1201067966	Undefined	13.2845		6156
1201068396	Undefined	9.9658		9886
1201068398	Undefined	14.7070		9886
1201068558	Undefined	13.5551		6128
1201068985	Undefined	11.9859		9858
1201068987	Undefined	15.6443		9858
1201069150	Undefined	12.9518		6186
1201069573	Undefined	11.6323		9918
1201069575	Undefined	15.3532		9918
1201069742	Undefined	13.6568		6248
1201074046	Undefined	10.5039		9734
1201074048	Undefined	16.9842		9734
1201074206	Undefined	15.7977		6212
1201074638	Undefined	10.3554		9842
1201074640	Undefined	12.3685		9842
1201074798	Undefined	12.7240		6158
1201075228	Undefined	11.1433		9718
1201075230	Undefined	15.0166		9718
1201075390	Undefined	16.2478		6170
1201075816	Undefined	12.7797		10030
1201075818	Undefined	16.7111		10030
